LSE/RIOL,"LYXOR BRAZIL ETF price (RIOL), Currency GBX"
LSE/RIOU,"LYXOR BRAZIL ETF price (RIOU), Currency USD"
LSE/CACX,"LYXOR CAC40 ETF price (CACX), Currency GBX"
LSE/LAUS,"LYXOR AUS S&P£ ETF price (LAUS), Currency GBX"
LSE/LCAU,"LYXOR MSCI CAN$ ETF price (LCAU), Currency USD"
LSE/CECL,"LYXOR CECE ETF price (CECL), Currency GBX"
LSE/ASIL,"LYXOR CHINA ETF price (ASIL), Currency GBX"
LSE/CRNL,"LYXR CRB EXNRGY ETF price (CRNL), Currency GBX"
LSE/ASIU,"LYXOR CHINA ETF price (ASIU), Currency USD"
LSE/LCAN,"LYXOR MSCI CAN£ ETF price (LCAN), Currency GBX"
LSE/CRBL,"LYXOR CRB ETF price (CRBL), Currency GBX"
LSE/CRBU,"LYXOR CRB ETF price (CRBU), Currency USD"
LSE/CSIA,"LYXOR CSI 300 $ ETF price (CSIA), Currency USD"
LSE/DAXX,"LYXOR DAX ETF price (DAXX), Currency GBX"
LSE/CRNO,"LYXR CRB EXNRGY ETF price (CRNO), Currency USD"
LSE/CSIL,"LYXOR CSI 300 £ ETF price (CSIL), Currency GBX"
LSE/DJEL,"LYXOR DOW JONES ETF price (DJEL), Currency GBX"
LSE/DSUK,"LYXOR DS GILT £ ETF price (DSUK), Currency GBX"
LSE/JGBS,"LYXOR DS JGB £ ETF price (JGBS), Currency GBX"
LSE/DJEU,"LYXOR DJIA $ ETF price (DJEU), Currency USD"
LSE/DSUG,"LYXOR DS UST £ ETF price (DSUG), Currency GBX"
LSE/DSUS,"LYXOR DS UST $ ETF price (DSUS), Currency USD"
LSE/CECD,"LYXOR EE CECE $ ETF price (CECD), Currency USD"
LSE/EMBL,"LYXOR EM LOCCY£ ETF price (EMBL), Currency GBX"
LSE/BBEL,"LYXOR EM BBRIC£ ETF price (BBEL), Currency GBX"
LSE/BBEM,"LYXOR EM BBRIC$ ETF price (BBEM), Currency USD"
LSE/L100,"LYXOR F 100 ETF price (L100), Currency GBX"
LSE/L250,"LYXOR F 250 ETF price (L250), Currency GBX"
LSE/EMBD,"LYXOR EM LOCCY$ ETF price (EMBD), Currency USD"
LSE/LFAS,"LYXOR F ALL ETF price (LFAS), Currency GBX"
LSE/LSPX,"LYXOR F S&P500£ ETF price (LSPX), Currency GBX"
LSE/LSPU,"LYXOR F S&P500$ ETF price (LSPU), Currency USD"
LSE/MIBX,"LYXOR FTSE MIB ETF price (MIBX), Currency GBX"
LSE/US13,"LYX $TREAS 1-3Y ETF price (US13), Currency USD"
LSE/YIEL,"LYXOR IBOXX EUR ETF price (YIEL), Currency EUR"
LSE/US10,"LYXOR IBOXX 10+ ETF price (US10), Currency USD"
LSE/US57,"LYX $TREAS 5-7Y ETF price (US57), Currency USD"
LSE/GILI,"LYX GILTS INFL ETF price (GILI), Currency GBX"
LSE/GILS,"LYX UK GILTS ETF price (GILS), Currency GBX"
LSE/COUK,"LYX £LIQ CORP ETF price (COUK), Currency GBX"
LSE/INDO,"LYXOR INDO $ ETF price (INDO), Currency USD"
LSE/LEMB,"LYXOR IBOXX$ ETF price (LEMB), Currency USD"
LSE/INDL,"LYXOR INDO £ ETF price (INDL), Currency GBX"
LSE/STAA,"LYXOR JAP CON ETF price (STAA), Currency USD"
LSE/IFNG,"LYXOR JAP INF £ ETF price (IFNG), Currency GBX"
LSE/COSG,"LYXOR JAP CON £ ETF price (COSG), Currency GBX"
LSE/TNOA,"LYXOR JAP INF ETF price (TNOA), Currency USD"
LSE/JPNL,"LYXOR JAPAN ETF price (JPNL), Currency GBX"
LSE/LYXS,"LYXOR JP LSIZE ETF price (LYXS), Currency GBX"
LSE/LYXL,"LYXOR JP LBETA ETF price (LYXL), Currency GBX"
LSE/JPNU,"LYXOR JAPAN T $ ETF price (JPNU), Currency USD"
LSE/LYXQ,"LYXOR JP QLITY ETF price (LYXQ), Currency GBX"
LSE/LYXM,"LYXOR JP MOMTM ETF price (LYXM), Currency GBX"
LSE/LYXV,"LYXOR JP VALUE ETF price (LYXV), Currency GBX"
LSE/LYX5,"LYXOR JPM MULTI ETF price (LYX5), Currency GBX"
LSE/KRW,"LYXOR KOREA $ ETF price (KRW), Currency USD"
LSE/LKUW,"LYXOR KUWAIT £ ETF price (LKUW), Currency GBX"
LSE/KRWL,"LYXOR KOREA £ ETF price (KRWL), Currency GBX"
LSE/LKUU,"LYXOR KUWAIT $ ETF price (LKUU), Currency USD"
LSE/LTML,"LYXR EM LATAM ETF price (LTML), Currency GBX"
LSE/MALL,"LYXOR MALAYSI £ ETF price (MALL), Currency GBX"
LSE/MEUD,"LYXOR M7EU DR £ ETF price (MEUD), Currency GBX"
LSE/MALD,"LYXOR MALAYSI $ ETF price (MALD), Currency USD"
LSE/LTMU,"LYXOR EM LATAM ETF price (LTMU), Currency USD"
LSE/METL,"LYXOR METALS $ ETF price (METL), Currency USD"
LSE/MELG,"LYXOR METALS £ ETF price (MELG), Currency GBX"
LSE/MEXL,"LYXOR MEXICO £ ETF price (MEXL), Currency GBX"
LSE/MEUG,"LYXOR MEUG GBP ETF price (MEUG), Currency GBX"
LSE/MEUU,"LYXOR MEUU USD ETF price (MEUU), Currency USD"
LSE/MOMG,"LYXOR MOMENTUM ETF price (MOMG), Currency GBX"
LSE/MOMT,"LYXOR MOMENTUM ETF price (MOMT), Currency USD"
LSE/LEMD,"LYXOR MSCI EM ETF price (LEMD), Currency USD"
LSE/LEML,"LYXOR MSCI EM ETF price (LEML), Currency GBX"
LSE/MEXI,"LYXOR MEXICO $ ETF price (MEXI), Currency USD"
LSE/USAU,"LYXOR MSCI USA ETF price (USAU), Currency USD"
LSE/USAL,"LYXOR MSCI USA ETF price (USAL), Currency GBX"
LSE/UST,"LYXOR NDX 100 $ ETF price (UST), Currency USD"
LSE/OPTM,"LYXOR OPTIMIX ETF price (OPTM), Currency USD"
LSE/USTL,"LYXOR NDX 100 £ ETF price (USTL), Currency GBX"
LSE/RUS2,"LYXOR RUSL 2K $ ETF price (RUS2), Currency USD"
LSE/OPTG,"LYXOR OPTIMIX ETF price (OPTG), Currency GBX"
LSE/RU2K,"LYXOR RUSL 2K £ ETF price (RU2K), Currency GBX"
LSE/RUSU,"LYXOR RUSSIA D$ ETF price (RUSU), Currency USD"
LSE/RUSL,"LYXOR RUSSIA D£ ETF price (RUSL), Currency GBX"
LSE/SGQE,"LYXOR SG EQI E ETF price (SGQE), Currency EUR"
LSE/SGQG,"LYXOR SG EQI £ ETF price (SGQG), Currency GBX"
LSE/SGQP,"LYXOR SGQI DIST ETF price (SGQP), Currency GBX"
LSE/SGQL,"LYXOR SGQI GBP ETF price (SGQL), Currency GBX"
LSE/SGQD,"LYXOR SGQI USD ETF price (SGQD), Currency USD"
LSE/SGVB,"LYXOR SGVB ETF price (SGVB), Currency USD"
LSE/SGVL,"LYXOR SGVB ETF price (SGVL), Currency GBX"
LSE/TWND,"LYXR TAIWAN ETF price (TWND), Currency USD"
LSE/MSED,"LYXOR SX5T DR £ ETF price (MSED), Currency GBX"
LSE/AFSL,"LYXOR SOUTH AF. ETF price (AFSL), Currency GBX"
LSE/AFSU,"LYXOR SO AFRI $ ETF price (AFSU), Currency USD"
LSE/TWNL,"LYXR TAIWAN ETF price (TWNL), Currency GBX"
LSE/THA,"LYXOR THAI $ ETF price (THA), Currency USD"
LSE/THAG,"LYXOR THAI £ ETF price (THAG), Currency GBX"
LSE/TURU,"LYXOR TURKEY $ ETF price (TURU), Currency USD"
LSE/TURL,"LYXOR TURKEY £ ETF price (TURL), Currency GBX"
LSE/TELG,"LYXOR WLD £ ETF price (TELG), Currency GBX"
LSE/TELW,"LYXOR WLD ETF price (TELW), Currency USD"
LSE/DISW,"LYXOR WLD CON ETF price (DISW), Currency USD"
LSE/STAW,"LYXOR WLD CS ETF price (STAW), Currency USD"
LSE/DISG,"LYXOR WLD CON £ ETF price (DISG), Currency GBX"
LSE/STAG,"LYXOR WLD CS £ ETF price (STAG), Currency GBX"
LSE/NRGG,"LYXOR WLD EGY £ ETF price (NRGG), Currency GBX"
LSE/NRGW,"LYXOR WLD EGY ETF price (NRGW), Currency USD"
LSE/FING,"LYXOR WLD FIN £ ETF price (FING), Currency GBX"
LSE/FINW,"LYXOR WLD FIN ETF price (FINW), Currency USD"
LSE/INDW,"LYXOR WLD IND ETF price (INDW), Currency USD"
LSE/HLTG,"LYXOR WLD HC £ ETF price (HLTG), Currency GBX"
LSE/TNOW,"LYXOR WLD INF ETF price (TNOW), Currency USD"
LSE/INUG,"LYXOR WLD IND £ ETF price (INUG), Currency GBX"
LSE/HLTW,"LYXOR WLD HC ETF price (HLTW), Currency USD"
LSE/TNOG,"LYXOR WLD INF £ ETF price (TNOG), Currency GBX"
LSE/UTIW,"LYXOR WLD UTL ETF price (UTIW), Currency USD"
LSE/MATG,"LYXOR WLD MAT £ ETF price (MATG), Currency GBX"
LSE/MATW,"LYXOR WLD MAT ETF price (MATW), Currency USD"
LSE/UTIG,"LYXOR WLD UTL £ ETF price (UTIG), Currency GBX"
LSE/WATL,"LYXOR WLD WATER ETF price (WATL), Currency GBX"
LSE/INRL,"LYXR MSCI INDIA ETF price (INRL), Currency GBX"
LSE/INRU,"LYXR MSCI INDIA ETF price (INRU), Currency USD"
LSE/WLDD,"LYXR MSCI WORLD ETF price (WLDD), Currency USD"
LSE/WLDL,"LYXR MSCI WORLD ETF price (WLDL), Currency GBX"
LSE/MPAS,"MAN ASIA + ETF ETF price (MPAS), Currency USD"
LSE/MOAT,"MOAT A SHARES ETF price (MOAT), Currency USD"
LSE/GEF,"MS GEF ETF ETF price (GEF), Currency USD"
LSE/USEF,"MS USEF ETF ETF price (USEF), Currency USD"
LSE/CCAU,"MSCI CANADA CAD ETF price (CCAU), Currency USD"
LSE/CNAA,"MSCI CHINA A ETF price (CNAA), Currency USD"
LSE/CNAL,"MSCI CHINA A ETF price (CNAL), Currency GBX"
LSE/CJPU,"MSCI JAPAN JPY ETF price (CJPU), Currency USD"
LSE/WLDU,"MSCI WORLD $ HG ETF price (WLDU), Currency USD"
LSE/PAXG,"MSCI PAC EX JAP ETF price (PAXG), Currency GBX"
LSE/PAXJ,"MSCI PAC EX JAP ETF price (PAXJ), Currency USD"
LSE/AI68,"NAT.GRD.G 6% share price (AI68), Currency GBP"
LSE/BD56,"NAT.GRID 5.875% share price (BD56), Currency GBP"
LSE/NG1Q,"NAT.GRID BD 21 share price (NG1Q), Currency GBP"
LSE/47QK,"NAT.GRID6.50%£ share price (47QK), Currency GBP"
LSE/JPX4,"NIKKEI 400 ETF price (JPX4), Currency USD"
LSE/17JI,"NESTLE FIN 23 share price (17JI), Currency GBP"
LSE/JPXG,"NIKKEI 400 ETF price (JPXG), Currency GBX"
LSE/NJXE,"NOM JPX400 EUR ETF price (NJXE), Currency EUR"
LSE/NJXU,"NOM JPX400 USD ETF price (NJXU), Currency USD"
LSE/NXKE,"NOM NK225 EUR ETF price (NXKE), Currency EUR"
LSE/NXKU,"NOM NK225 USD ETF price (NXKU), Currency USD"
LSE/NORA,"NORTH AMERICA ETF price (NORA), Currency USD"
LSE/NORX,"NORTH AMERICA ETF price (NORX), Currency GBX"
LSE/AG41,"NTHNBN.WTR.6%17 share price (AG41), Currency GBP"
LSE/LCRW,"OSSIAM CRWU GBP ETF price (LCRW), Currency GBX"
LSE/CRWU,"OSSIAM CRWU USD ETF price (CRWU), Currency USD"
LSE/DEMV,"OSSIAM DEMV US ETF price (DEMV), Currency USD"
LSE/S6EW,"OSSIAM EUEW ETF price (S6EW), Currency EUR"
LSE/EUMV,"OSSIAM EUMV ETF price (EUMV), Currency EUR"
LSE/LMMV,"OSSIAM LMMV UGB ETF price (LMMV), Currency GBX"
LSE/LEMV,"OSSIAM EUMV GB ETF price (LEMV), Currency GBX"
LSE/L6EW,"OSSIAM EUEW GB ETF price (L6EW), Currency GBX"
LSE/UKMD,"OSSIAM UKMD GB ETF price (UKMD), Currency GBX"
LSE/LWMV,"OSSIAM LWMV UGB ETF price (LWMV), Currency GBX"
LSE/LUMV,"OSSIAM USMV UGB ETF price (LUMV), Currency GBX"
LSE/UKMV,"OSSIAM UKMV GB ETF price (UKMV), Currency GBX"
LSE/USMV,"OSSIAM USMV US ETF price (USMV), Currency USD"
LSE/WDMV,"OSSIAM WDMV US ETF price (WDMV), Currency USD"
LSE/PAG1,"PARAGON GP20 share price (PAG1), Currency GBP"
LSE/PAG3,"PARAGON GP24 share price (PAG3), Currency GBP"
LSE/PAG2,"PARGN 6.125% share price (PAG2), Currency GBP"
LSE/PEZ,"PEWT SECS 2020 share price (PEZ), Currency GBX"
LSE/EMLB,"PIMCO EM LBI ETF price (EMLB), Currency USD"
LSE/EMLI,"PIM EM BOND INC ETF price (EMLI), Currency USD"
LSE/LDCU,"PIMC LD US CORP ETF price (LDCU), Currency USD"
LSE/STHE,"PIM HY EUR HEDG ETF price (STHE), Currency EUR"
LSE/EMLP,"PIMCO EM LBI ETF price (EMLP), Currency GBP"
LSE/SSHY,"PIMCO HIGH YLD ETF price (SSHY), Currency GBP"
LSE/STYC,"PIMCO HI YLD AC ETF price (STYC), Currency USD"
LSE/QUID,"PIMCO GBP SHT ETF price (QUID), Currency GBP"
LSE/STHS,"PIMCO HY GB HDG ETF price (STHS), Currency GBP"
LSE/MINT,"PIMCO USD SHORT ETF price (MINT), Currency USD"
LSE/STHY,"PIMCO HIGH YLD ETF price (STHY), Currency USD"
LSE/MRSA,"PJSC ROSSETI A share price (MRSA), Currency USD"
LSE/PFP1,"PLACES PEO 1% share price (PFP1), Currency GBP"
LSE/PFP5,"PLACES PEO 5% share price (PFP5), Currency GBP"
LSE/PSRM,"POWERSHS EMF ETF price (PSRM), Currency GBX"
LSE/PSGA,"POWERSHS AGR ETF price (PSGA), Currency GBX"
LSE/PSWC,"POWERSHS DYN.US ETF price (PSWC), Currency GBX"
LSE/PSRE,"POWERSHS FTSE E ETF price (PSRE), Currency GBX"
LSE/EQQQ,"POWERSHS EQQQ ETF price (EQQQ), Currency GBX"
LSE/PSRF,"POWERSHS FTSE U ETF price (PSRF), Currency GBX"
LSE/PSBW,"POWERSHS GLBL ETF price (PSBW), Currency GBX"
LSE/PSRW,"POWERSHS AW ETF price (PSRW), Currency GBX"
LSE/PSSP,"POWERSHS PE ETF price (PSSP), Currency GBX"
LSE/PSES,"POWERSHS RAFI E ETF price (PSES), Currency GBX"
LSE/PSHO,"POWERSHS GLBL W ETF price (PSHO), Currency GBX"
LSE/PSRU,"POWERSHS RAFI U ETF price (PSRU), Currency GBX"
LSE/PMO1,"PREMIER OIL21 share price (PMO1), Currency GBP"
LSE/PHP1,"PRIMARY HLTH 19 share price (PHP1), Currency GBP"
LSE/66WS,"PROV.FIN 23 share price (66WS), Currency GBP"
LSE/PF17,"PROV.FIN 7% 17 share price (PF17), Currency GBP"
LSE/PF16,"PROV.FIN 7.5% share price (PF16), Currency GBP"
LSE/BC41,"PRU.6 7/8%2023 share price (BC41), Currency GBP"
LSE/PFG7,"PROVIDENT 7.00% share price (PFG7), Currency GBP"
LSE/PF21,"PROV.FIN6%21 share price (PF21), Currency GBP"
LSE/EUHD,"PS E STOXX HDLV ETF price (EUHD), Currency GBX"
LSE/HDEU,"PS E STOXX HDLV ETF price (HDEU), Currency EUR"
LSE/PSWU,"PS DYNMC US MKT ETF price (PSWU), Currency USD"
LSE/EQQU,"PS EQQQ NSDQ100 ETF price (EQQU), Currency USD"
LSE/SBUY,"PS GLBL BUYBACK ETF price (SBUY), Currency GBX"
LSE/BUYB,"PS GLBL BUYBACK ETF price (BUYB), Currency USD"
LSE/HDLV,"PS HGHDV LOWVOL ETF price (HDLV), Currency USD"
LSE/HDLG,"PS HGHDV LOWVOL ETF price (HDLG), Currency GBX"
LSE/PRUS,"PS RAFI US 1000 ETF price (PRUS), Currency USD"
LSE/SPVG,"PS VEQTOR ETF price (SPVG), Currency GBX"
LSE/SPVX,"PS VEQTOR ETF price (SPVX), Currency USD"
LSE/RT09,"RBS_UKRPI_RT09 share price (RT09), Currency GBP"
LSE/RT10,"RBS_UKRPI_RT10 share price (RT10), Currency GBP"
LSE/RE20,"REA FIN 8.75%20 share price (RE20), Currency GBP"
LSE/HTOP,"RETAIL CB25 share price (HTOP), Currency GBP"
LSE/MCAP,"RETAIL CB21 share price (MCAP), Currency GBP"
LSE/ROBE,"ROBO ETF (EUR) ETF price (ROBE), Currency EUR"
LSE/ROBG,"ROBO ETF (GBP) ETF price (ROBG), Currency GBX"
LSE/47PF,"ROLLS-R 7.375% share price (47PF), Currency GBP"
LSE/ROBO,"ROBO ETF (USD) ETF price (ROBO), Currency USD"
LSE/RBRP,"ROY.BK.SC NTS17 share price (RBRP), Currency GBP"
LSE/RBPX,"ROY.BK.SC. 20 share price (RBPX), Currency GBP"
LSE/RBI2,"ROY.BK.SC. 2018 share price (RBI2), Currency GBP"
LSE/RBLI,"ROY.BK.SC. 22 share price (RBLI), Currency GBP"
LSE/RBPI,"ROY.BK.SC. 22 share price (RBPI), Currency GBP"
LSE/RB51,"ROY.BK.SC.20 share price (RB51), Currency GBP"
LSE/RBSU,"ROY.BK.SC.18 share price (RBSU), Currency GBP"
LSE/CCME,"RQFII MM ETF ETF price (CCME), Currency EUR"
LSE/99ID,"ROY.BK.SCOTSERB share price (99ID), Currency USD"
LSE/CCMG,"RQFII MM ETF ETF price (CCMG), Currency GBP"
LSE/RSGL,"RUSSELL GROWTH ETF price (RSGL), Currency GBX"
LSE/CCMR,"RQFII MM ETF ETF price (CCMR), Currency CNY"
LSE/RUSG,"RUSSELL GROWTH ETF price (RUSG), Currency USD"
LSE/RSVL,"RUSSELL VALUE ETF price (RSVL), Currency GBX"
LSE/RUSV,"RUSSELL VALUE ETF price (RUSV), Currency USD"
LSE/92NE,"SAFEWAY 6.125% share price (92NE), Currency GBP"
LSE/AG93,"SAFEWAY 6.00% share price (AG93), Currency GBP"
LSE/ABB1,"SANT UK 7.037% share price (ABB1), Currency GBP"
LSE/56GP,"SEGRO 6%19 share price (56GP), Currency GBP"
LSE/BL23,"SCOT.PWR.UK8TE% share price (BL23), Currency GBP"
LSE/32BL,"SEGRO5.50% share price (32BL), Currency GBP"
LSE/BO46,"SEGRO.6.75 share price (BO46), Currency GBP"
LSE/52VE,"SEGRO.5.75 share price (52VE), Currency GBP"
LSE/41NW,"SEVERN T.6Q%BD share price (41NW), Currency GBP"
LSE/83NL,"SEVERN T.6E% share price (83NL), Currency GBP"
LSE/5GOL,"SG 5GOL GBP ETP price (5GOL), Currency GBP"
LSE/SVTL,"SEVERN T.22 share price (SVTL), Currency GBP"
LSE/5GOS,"SG 5GOS GBP ETP price (5GOS), Currency GBP"
LSE/5GUL,"SG 5GUL USD ETP price (5GUL), Currency USD"
LSE/5GUS,"SG 5GUS USD ETP price (5GUS), Currency USD"
LSE/5OIL,"SG 5OIL GBP ETP price (5OIL), Currency GBP"
LSE/5OUL,"SG 5OUL USD ETP price (5OUL), Currency USD"
LSE/5OIS,"SG 5OIS GBP ETP price (5OIS), Currency GBP"
LSE/5SIL,"SG 5SIL GBP ETP price (5SIL), Currency GBP"
LSE/5SIS,"SG 5SIS GBP ETP price (5SIS), Currency GBP"
LSE/5OUS,"SG 5OUS USD ETP price (5OUS), Currency USD"
LSE/5WTI,"SG 5WTI GBP 2 ETP price (5WTI), Currency GBP"
LSE/CL02,"SG ISSUER 22 share price (CL02), Currency GBP"
LSE/CL03,"SG ISSUER 22 share price (CL03), Currency GBP"
LSE/5DES,"SG ISSUER 25 ETP price (5DES), Currency GBP"
LSE/5DEL,"SG ISSUER 25 ETP price (5DEL), Currency GBP"
LSE/CL01,"SG ISSUER 25 share price (CL01), Currency GBP"
LSE/5UKS,"SG ISSUER 25 ETP price (5UKS), Currency GBP"
LSE/CL04,"SG ISSUER 25 share price (CL04), Currency GBP"
LSE/CL05,"SG ISSUER 25 share price (CL05), Currency GBP"
LSE/5UKL,"SG ISSUER 25 ETP price (5UKL), Currency GBP"
LSE/EU5L,"SG ISSUER 25 ETP price (EU5L), Currency GBP"
LSE/EU5S,"SG ISSUER 25 ETP price (EU5S), Currency GBP"
LSE/GE05,"SG ISSUER 25 ETP price (GE05), Currency GBP"
LSE/LJP5,"SG LJP5 USD ETP price (LJP5), Currency USD"
LSE/LGB5,"SG LGB5 USD ETP price (LGB5), Currency USD"
LSE/LEU5,"SG LEU5 USD ETP price (LEU5), Currency USD"
LSE/NGL3,"SG NGL3 GBP ETP price (NGL3), Currency GBP"
LSE/SEU5,"SG SEU5 USD ETP price (SEU5), Currency USD"
LSE/SGB5,"SG SGB5 USD ETP price (SGB5), Currency USD"
LSE/NGS3,"SG NGS3 GBP ETP price (NGS3), Currency GBP"
LSE/UKL3,"SG UKL3 GBP ETP price (UKL3), Currency GBP"
LSE/SJP5,"SG SJP5 USD ETP price (SJP5), Currency USD"
LSE/SGQX,"SGQI HGD GBP ETF price (SGQX), Currency GBX"
LSE/UKS3,"SG UKS3 GBP ETP price (UKS3), Currency GBP"
LSE/STXW,"SHIELD THERA WT share price (STXW), Currency GBX"
LSE/CSH2,"SMART CASH ETF price (CSH2), Currency GBX"
LSE/SMTC,"SMART CASH ETF ETF price (SMTC), Currency USD"
LSE/40PD,"SMITH IND 7.25% share price (40PD), Currency GBP"
LSE/SGLD,"SOURCE PHY GOLD ETP price (SGLD), Currency USD"
LSE/SGLP,"SOURCE GOLD £ ETP price (SGLP), Currency GBX"
LSE/SPAL,"SOURCE PHY PALL ETP price (SPAL), Currency USD"
LSE/SSLV,"SOURCE PHY SILV ETP price (SSLV), Currency USD"
LSE/SXLY,"SPDR $ CONS DIS ETF price (SXLY), Currency USD"
LSE/SPPT,"SOURCE PHY PLAT ETP price (SPPT), Currency USD"
LSE/SXLP,"SPDR $ CON STAP ETF price (SXLP), Currency USD"
LSE/SXLE,"SPDR $ ENERGY ETF price (SXLE), Currency USD"
LSE/SXLF,"SPDR $ FINAN ETF price (SXLF), Currency USD"
LSE/SXLV,"SPDR $ HEALTH ETF price (SXLV), Currency USD"
LSE/SXLI,"SPDR $ INDUST ETF price (SXLI), Currency USD"
LSE/SXLB,"SPDR $ MATERIAL ETF price (SXLB), Currency USD"
LSE/SXLK,"SPDR $ TECH ETF price (SXLK), Currency USD"
LSE/SXLU,"SPDR $ UTILIT ETF price (SXLU), Currency USD"
LSE/SEMH,"SPDR 0-5 EM £ ETF price (SEMH), Currency GBP"
LSE/LUTR,"SPDR 10+ $TRS ETF price (LUTR), Currency USD"
LSE/EMH5,"SPDR 0-5 EM $ ETF price (EMH5), Currency USD"
LSE/IUCB,"SPDR 3-10 $CORP ETF price (IUCB), Currency USD"
LSE/EU13,"SPDR 1-3 € GOV ETF price (EU13), Currency EUR"
LSE/LGOV,"SPDR 10+ €GOV ETF price (LGOV), Currency EUR"
LSE/EC37,"SPDR 3-7 €CORP ETF price (EC37), Currency EUR"
LSE/EU57,"SPDR 5-7 €GOV ETF price (EU57), Currency EUR"
LSE/LEUC,"SPDR 7+ €CORP ETF price (LEUC), Currency EUR"
LSE/TRS5,"SPDR 3-5 $TRS ETF price (TRS5), Currency USD"
LSE/EU7L,"SPDR 7-10 €GOV ETF price (EU7L), Currency EUR"
LSE/TRSX,"SPDR 7-10 $TRS ETF price (TRSX), Currency USD"
LSE/ACWD,"SPDR ACWI ETF price (ACWD), Currency USD"
LSE/IMID,"SPDR ACWI IMI ETF price (IMID), Currency USD"
LSE/ACWI,"SPDR ACWI £ ETF price (ACWI), Currency GBP"
LSE/ACIM,"SPDR ACWI IMI £ ETF price (ACIM), Currency GBP"
LSE/TRS7,"SPDR 5-7 $TRS ETF price (TRS7), Currency USD"
LSE/FTAL,"SPDR ALL SHARE ETF price (FTAL), Currency GBP"
LSE/ASDV,"SPDR ASIA DIV ETF price (ASDV), Currency USD"
LSE/ABND,"SPDR ASIA LOCAL ETF price (ABND), Currency GBP"
LSE/PADV,"SPDR ASIA DIV ETF price (PADV), Currency GBP"
LSE/ASIA,"SPDR ASIA LOCAL ETF price (ASIA), Currency USD"
LSE/USCO,"SPDR CORP BD ETF price (USCO), Currency USD"
LSE/USCB,"SPDR CORP BD ETF price (USCB), Currency GBP"
LSE/EMBB,"SPDR EM BB ETF ETF price (EMBB), Currency USD"
LSE/EMXB,"SPDR EM BB ETF ETF price (EMXB), Currency GBP"
LSE/EMAD,"SPDR EM ASIA ETF price (EMAD), Currency USD"
LSE/EMAS,"SPDR EM ASIA £ ETF price (EMAS), Currency GBP"
LSE/EMCO,"SPDR EM CORP ETF price (EMCO), Currency USD"
LSE/EMCB,"SPDR EM CORP ETF price (EMCB), Currency GBP"
LSE/EDVD,"SPDR EM DIV $ ETF price (EDVD), Currency USD"
LSE/EMEO,"SPDR EM EUROP £ ETF price (EMEO), Currency GBP"
LSE/EMOD,"SPDR EM EUROPE ETF price (EMOD), Currency USD"
LSE/EMDV,"SPDR EM DIV £ ETF price (EMDV), Currency GBP"
LSE/EMLA,"SPDR EM LATAM £ ETF price (EMLA), Currency GBP"
LSE/EMSD,"SPDR EM SC ETF price (EMSD), Currency USD"
LSE/EMIL,"SPDR EM LINKERS ETF price (EMIL), Currency USD"
LSE/EMLD,"SPDR EM LATAM ETF price (EMLD), Currency USD"
LSE/EMIN,"SPDR EM LINKERS ETF price (EMIN), Currency GBP"
LSE/EMSM,"SPDR EM SC £ ETF price (EMSM), Currency GBP"
LSE/EMRG,"SPDR EM £ ETF price (EMRG), Currency GBP"
LSE/EMDL,"SPDR EMD LOC £ ETF price (EMDL), Currency GBP"
LSE/EMDD,"SPDR EMD LOCAL ETF price (EMDD), Currency USD"
LSE/EMRD,"SPDR EMERGING ETF price (EMRD), Currency USD"
LSE/EURE,"SPDR EU REAL ETF price (EURE), Currency EUR"
LSE/SEUC,"SPDR EUCORP0-3 ETF price (SEUC), Currency EUR"
LSE/EURL,"SPDR EU REAL ETF price (EURL), Currency GBP"
LSE/SEUE,"SPDR EUCORP0-3 ETF price (SEUE), Currency GBP"
LSE/EUDV,"SPDR EUR DIV £ ETF price (EUDV), Currency GBP"
LSE/EUSV,"SPDR EUR SC VAL ETF price (EUSV), Currency GBP"
LSE/JNKE,"SPDR EUR HY ETF price (JNKE), Currency EUR"
LSE/ELOW,"SPDR EURO LV ETF price (ELOW), Currency EUR"
LSE/EUDI,"SPDR EURO DIV ETF price (EUDI), Currency EUR"
LSE/LOWE,"SPDR EURO LV ETF price (LOWE), Currency GBP"
LSE/EUSC,"SPDR EUROPE SC ETF price (EUSC), Currency GBP"
LSE/UKCO,"SPDR GBP CORP ETF price (UKCO), Currency GBP"
LSE/GLTL,"SPDR GILT 15+ ETF price (GLTL), Currency GBP"
LSE/EVAL,"SPDR EUROPE VAL ETF price (EVAL), Currency GBP"
LSE/GBDV,"SPDR GLOB DIV ETF price (GBDV), Currency GBP"
LSE/GLTS,"SPDR GILT 1-5 ETF price (GLTS), Currency GBP"
LSE/GIN,"SPDR GLOB INFRA ETF price (GIN), Currency GBP"
LSE/GLDV,"SPDR GLOB DIV ETF price (GLDV), Currency USD"
LSE/MAGI,"SPDR GLOB INFRA ETF price (MAGI), Currency USD"
LSE/GBRE,"SPDR GLOBAL RE ETF price (GBRE), Currency GBP"
LSE/GCVB,"SPDR GLOB CONV ETF price (GCVB), Currency USD"
LSE/GLRE,"SPDR GLOBAL RE ETF price (GLRE), Currency USD"
LSE/JPEH,"SPDR JAPAN €HGD ETF price (JPEH), Currency EUR"
LSE/JPJP,"SPDR JAPAN UNHG ETF price (JPJP), Currency GBP"
LSE/EMUE,"SPDR MSCI EMU £ ETF price (EMUE), Currency GBP"
